UTILITYID,UTILNAME,STATE_CODE,YEAR,MONTH,TOT_REV (Thousand $),TOT_SALES (MwH), TOTAL CUSTOMERS 
9645,Jamestown Board of Public Util,NY,2012,4,2637.91,36508.41,19450
9645,Jamestown Board of Public Util,NY,2012,5,2516.35,33766,19417
9645,Jamestown Board of Public Util,NY,2012,6,2413.5,32008.03,19425
9645,Jamestown Board of Public Util,NY,2012,7,2589.44,34467.35,19409
9645,Jamestown Board of Public Util,NY,2012,8,2778.84,37518.7,19506
9645,Jamestown Board of Public Util,NY,2012,9,2546.25,35075.63,19397
9645,Jamestown Board of Public Util,NY,2012,10,2400.86,32333.17,19448
9645,Jamestown Board of Public Util,NY,2012,11,2648.66,35185.63,19461
9645,Jamestown Board of Public Util,NY,2012,12,2793.7,38398.15,19425
9726,Jersey Central Power & Lt Co,NJ,2012,1,140105.94,944642.79,940307
9726,Jersey Central Power & Lt Co,NJ,2012,2,124150.11,840694.01,930095
9726,Jersey Central Power & Lt Co,NJ,2012,3,109605,758299.47,922124
9726,Jersey Central Power & Lt Co,NJ,2012,4,104842.72,720924.68,916881
9726,Jersey Central Power & Lt Co,NJ,2012,5,113583.72,770686.63,909549
9726,Jersey Central Power & Lt Co,NJ,2012,6,141363.41,973685.55,901087
9726,Jersey Central Power & Lt Co,NJ,2012,7,183867.82,1257802.84,895825
9726,Jersey Central Power & Lt Co,NJ,2012,8,179006.98,1232125.94,890281
9726,Jersey Central Power & Lt Co,NJ,2012,9,113954.54,820013.51,884374
9726,Jersey Central Power & Lt Co,NJ,2012,10,95916.44,720769.76,880707
9726,Jersey Central Power & Lt Co,NJ,2012,11,99118.4,731328.05,875484
9726,Jersey Central Power & Lt Co,NJ,2012,12,97870.25,703073,875462
9739,Joe Wheeler Elec Member Corp,AL,2012,1,11678,131201,42905
9739,Joe Wheeler Elec Member Corp,AL,2012,2,10886,126015,42590
9739,Joe Wheeler Elec Member Corp,AL,2012,3,10469,123140,42546
9739,Joe Wheeler Elec Member Corp,AL,2012,4,8990,108685,42536
9739,Joe Wheeler Elec Member Corp,AL,2012,5,9393,111085,42523
9739,Joe Wheeler Elec Member Corp,AL,2012,6,12063,124238,42858
9739,Joe Wheeler Elec Member Corp,AL,2012,7,13612,140724,42675
9739,Joe Wheeler Elec Member Corp,AL,2012,8,13832,146851,42705
9739,Joe Wheeler Elec Member Corp,AL,2012,9,13152,135043,42688
9739,Joe Wheeler Elec Member Corp,AL,2012,10,10036,113057,42705
9739,Joe Wheeler Elec Member Corp,AL,2012,11,9439,105354,42654
9739,Joe Wheeler Elec Member Corp,AL,2012,12,11302,121028,42677
9777,Johnson City - (TN),TN,2012,1,17469,180462,75720
9777,Johnson City - (TN),TN,2012,2,15638,166920,72688
9777,Johnson City - (TN),TN,2012,3,15203,161444,75681
9777,Johnson City - (TN),TN,2012,4,12367,128157,75462
9777,Johnson City - (TN),TN,2012,5,13226,135884,75927
9777,Johnson City - (TN),TN,2012,6,14981,144506,75688
9777,Johnson City - (TN),TN,2012,7,17462,170587,76240
9777,Johnson City - (TN),TN,2012,8,16886,166856,76442
9777,Johnson City - (TN),TN,2012,9,16103,155782,75529
9777,Johnson City - (TN),TN,2012,10,13586,136548,75524
9777,Johnson City - (TN),TN,2012,11,13656,136710,75366
9777,Johnson City - (TN),TN,2012,12,15965,155196,75388
9837,Jones-Onslow Elec Member Corp,NC,2012,1,9714,92470,67791
9837,Jones-Onslow Elec Member Corp,NC,2012,2,10040,95614,68292
9837,Jones-Onslow Elec Member Corp,NC,2012,3,9106,86017,68524
9837,Jones-Onslow Elec Member Corp,NC,2012,4,7603,70401,68563
9837,Jones-Onslow Elec Member Corp,NC,2012,5,7744,71627,68778
9837,Jones-Onslow Elec Member Corp,NC,2012,6,9207,87325,69079
9837,Jones-Onslow Elec Member Corp,NC,2012,7,12138,112673,69361
9837,Jones-Onslow Elec Member Corp,NC,2012,8,12858,120052,69386
9837,Jones-Onslow Elec Member Corp,NC,2012,9,11106,102897,69072
9837,Jones-Onslow Elec Member Corp,NC,2012,10,8873,80338,69320
9837,Jones-Onslow Elec Member Corp,NC,2012,11,8286,77625,69196
9837,Jones-Onslow Elec Member Corp,NC,2012,12,9437,89538,69219
9964,Kenergy Corp,KY,2012,1,41141,816060,55313
9964,Kenergy Corp,KY,2012,2,38293,766696,55344
9964,Kenergy Corp,KY,2012,3,40785,830220,55325
9964,Kenergy Corp,KY,2012,4,39952,801522,55349
9964,Kenergy Corp,KY,2012,5,41080,817313,55327
9964,Kenergy Corp,KY,2012,6,40516,798647,55330
9964,Kenergy Corp,KY,2012,7,44031,849109,55401
9964,Kenergy Corp,KY,2012,8,43231,834006,55477
9964,Kenergy Corp,KY,2012,9,40177,791194,55463
9964,Kenergy Corp,KY,2012,10,40724,800534,55540
9964,Kenergy Corp,KY,2012,11,41450,794336,55575
9964,Kenergy Corp,KY,2012,12,41525,824358,55585
9996,City of Kansas City - (KS),KS,2012,1,15943,182664,63261
9996,City of Kansas City - (KS),KS,2012,2,16686,172014,63126
9996,City of Kansas City - (KS),KS,2012,3,13572,163457,63039
9996,City of Kansas City - (KS),KS,2012,4,14003,163817,62951
9996,City of Kansas City - (KS),KS,2012,5,15891,162355,62851
9996,City of Kansas City - (KS),KS,2012,6,19161,193227,63070
9996,City of Kansas City - (KS),KS,2012,7,24324,224993,63175
9996,City of Kansas City - (KS),KS,2012,8,23730,240127,63012
9996,City of Kansas City - (KS),KS,2012,9,17427,201293,62558
9996,City of Kansas City - (KS),KS,2012,10,14509,164397,62454
9996,City of Kansas City - (KS),KS,2012,11,13413,160165,63243
9996,City of Kansas City - (KS),KS,2012,12,14352,157259,63243
10000,Kansas City Power & Light Co,KS,2012,1,45810.21,514805.25,241148
10000,Kansas City Power & Light Co,MO,2012,1,54407.25,701169.53,271195
10000,Kansas City Power & Light Co,KS,2012,2,42733.36,458109.44,241513
10000,Kansas City Power & Light Co,MO,2012,2,52629.45,654829.79,272406
10000,Kansas City Power & Light Co,KS,2012,3,41428.35,437345.16,241043
10000,Kansas City Power & Light Co,MO,2012,3,52970.16,648360.88,271480
10000,Kansas City Power & Light Co,KS,2012,4,39981.77,436930.83,241683
10000,Kansas City Power & Light Co,MO,2012,4,50923.4,608769.26,272360
10000,Kansas City Power & Light Co,KS,2012,5,52972.73,529954.88,241516
10000,Kansas City Power & Light Co,MO,2012,5,63306.8,706965.46,270886
10000,Kansas City Power & Light Co,KS,2012,6,69783.96,632663.19,241781
10000,Kansas City Power & Light Co,MO,2012,6,81611.55,826694.09,270626
10000,Kansas City Power & Light Co,KS,2012,7,87123.93,795681.33,242302
10000,Kansas City Power & Light Co,MO,2012,7,100563.02,983581.47,270963
10000,Kansas City Power & Light Co,KS,2012,8,69599.27,636476.83,242084
10000,Kansas City Power & Light Co,MO,2012,8,85871,841040.72,270669
10000,Kansas City Power & Light Co,KS,2012,9,49226.92,489590.65,242347
10000,Kansas City Power & Light Co,MO,2012,9,62186.11,663785.3,271012
10000,Kansas City Power & Light Co,KS,2012,10,41137.6,450628.47,241945
10000,Kansas City Power & Light Co,MO,2012,10,54935,643401.51,270047
10000,Kansas City Power & Light Co,KS,2012,11,38833.02,441822.14,242539
10000,Kansas City Power & Light Co,MO,2012,11,49731.75,599821.01,270535
10000,Kansas City Power & Light Co,KS,2012,12,45203.49,507025.87,242060
10000,Kansas City Power & Light Co,MO,2012,12,54069.29,702297.02,269699
10005,Kansas Gas & Electric Co,KS,2012,1,59692.73,774904.25,318284
10005,Kansas Gas & Electric Co,KS,2012,2,53345.17,690337.21,318286
10005,Kansas Gas & Electric Co,KS,2012,3,56813,726473.92,318793
10005,Kansas Gas & Electric Co,KS,2012,4,58387.4,726216.06,317919
10005,Kansas Gas & Electric Co,KS,2012,5,70684.99,839045.94,319727
10005,Kansas Gas & Electric Co,KS,2012,6,87342.31,971308.77,319141
